ID_person,name,vizier,set,mean,std,max,min,max-min,step_glm_v1,step_nn_v1,lasso_glm_v1,lasso_nn_v1,ridge_glm_v1,ridge_nn_v1,step_glm_v2,step_nn_v2,lasso_glm_v2,lasso_nn_v2,ridge_glm_v2,ridge_nn_v2
3254,,0,Train,0.01902514548588537,0.018033056823446275,0.05112413689494133,0.002194509059601022,0.04892962783534031,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.017569374,0.0030022096084311076,0.051124137,0.006174942960803974,0.048910968
1233,Ikw,0,Train,0.01823381574845957,0.017918084636046966,0.05134064704179764,0.002194509059601022,0.049146137982196615,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.010199673,0.0030022096084311076,0.046602093,0.006141053037756447,0.051340647
3561,,0,Train,0.02019326343671012,0.01948041546381983,0.05610434710979462,0.002194509059601022,0.053909838050193594,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006895136179429973,0.04078042,0.002194509059601022,0.017622178,0.0030022096084311076,0.05119339,0.006780150800498639,0.056104347
693,3rty-wab,0,Train,0.018928706124081634,0.017934765360874936,0.050536200404167175,0.002194509059601022,0.04834169134456615,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.017124576,0.0030022096084311076,0.0505362,0.0061629571047118895,0.048798416
1205,,0,Train,0.018928706124081634,0.017934765360874936,0.050536200404167175,0.002194509059601022,0.04834169134456615,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.017124576,0.0030022096084311076,0.0505362,0.0061629571047118895,0.048798416
2035,,0,Train,0.06561232249760657,0.0394028361573621,0.12768325175156395,0.016010040417313576,0.11167321133425037,0.12768325175156395,0.036383927,0.04055095020662614,0.037131984,0.037015520399580316,0.09294755,0.12768325175156395,0.01601004,0.034174613019669065,0.10206633,0.034091660582777836,0.10160879
798,8gci,0,Train,0.018924132073631264,0.017930154926096745,0.05050847679376602,0.002194509059601022,0.048313967734165,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.01710341,0.0030022096084311076,0.050508477,0.006162379506568766,0.048792996
3743,IHiw,0,Train,0.019031980594357106,0.01804005818410144,0.05116572231054306,0.002194509059601022,0.04897121325094204,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.017601058,0.0030022096084311076,0.051165722,0.006175786461571027,0.048918877
3811,Gfgf,0,Train,0.018939801873385342,0.017946028180677472,0.05060397833585739,0.002194509059601022,0.04840946927625637,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.006348108758902102,0.035230678,0.002194509059601022,0.017175533,0.0030022096084311076,0.05060398,0.006164344441144971,0.048811443
929,Nfr-Inpw,0,Train,0.0291334081354758,0.03722246291425031,0.11392770707607269,0.002194509059601022,0.11173319801647168,0.002194509059601022,0.036383927,0.00305170030624361,0.016116682,0.007842143667714461,0.09984142,0.002194509059601022,0.013003277,0.0030022096084311076,0.04428431,0.007758499353965133,0.11392771
